Timestamp;Actual_Consumption;Forecast_Value;Lower_Bound;Upper_Bound
2025-02-27 17:00:00;8660,649;8726,919;8590,377;8863,461
2025-02-27 18:00:00;8897,624;8657,660;8521,118;8794,202
2025-02-27 19:00:00;8613,393;8249,812;8113,271;8386,354
2025-02-27 20:00:00;8050,704;7411,566;7275,024;7548,108
2025-02-27 21:00:00;7482,674;7176,441;7039,899;7312,983
2025-02-27 22:00:00;7255,931;6846,396;6709,854;6982,938
2025-02-27 23:00:00;6799,770;6655,147;6518,605;6791,689
2025-02-28 00:00:00;6461,356;6114,693;5978,151;6251,235
2025-02-28 01:00:00;6229,607;6042,008;5905,466;6178,550
2025-02-28 02:00:00;6096,777;6079,076;5942,534;6215,618
2025-02-28 03:00:00;6056,437;6295,271;6158,729;6431,812
2025-02-28 04:00:00;6203,137;6778,927;6642,385;6915,469
2025-02-28 05:00:00;6882,527;7842,557;7706,015;7979,099
2025-02-28 06:00:00;8004,713;8859,053;8722,511;8995,595
2025-02-28 07:00:00;8610,104;8771,777;8635,235;8908,319
2025-02-28 08:00:00;8587,335;8217,444;8080,902;8353,986
2025-02-28 09:00:00;8350,726;8016,746;7880,204;8153,288
2025-02-28 10:00:00;8142,860;7987,139;7850,597;8123,681
2025-02-28 11:00:00;7846,957;7514,088;7377,546;7650,630
2025-02-28 12:00:00;7679,558;7556,980;7420,438;7693,522
2025-02-28 13:00:00;7715,977;7804,906;7668,364;7941,448
2025-02-28 14:00:00;7749,741;7986,206;7849,664;8122,748
2025-02-28 15:00:00;7798,910;8009,419;7872,877;8145,961
2025-02-28 16:00:00;7938,723;8271,225;8134,683;8407,767
2025-02-28 17:00:00;8393,346;8534,831;8398,289;8671,373
2025-02-28 18:00:00;8595,440;8406,578;8270,036;8543,120
2025-02-28 19:00:00;8279,784;7821,461;7684,919;7958,003
2025-02-28 20:00:00;7731,400;7087,951;6951,409;7224,493
2025-02-28 21:00:00;7169,955;6959,480;6822,938;7096,022
2025-02-28 22:00:00;6944,434;6531,936;6395,394;6668,478
2025-02-28 23:00:00;6551,261;6353,090;6216,548;6489,632
2025-03-01 00:00:00;6326,851;6078,547;5942,005;6215,089
2025-03-01 01:00:00;6044,052;5896,876;5760,334;6033,418
2025-03-01 02:00:00;5951,410;5888,945;5752,403;6025,487
2025-03-01 03:00:00;5860,536;5939,305;5802,763;6075,847
2025-03-01 04:00:00;5909,888;6248,509;6111,967;6385,051
2025-03-01 05:00:00;6212,073;6762,716;6626,174;6899,258
2025-03-01 06:00:00;6574,745;6772,032;6635,490;6908,574
2025-03-01 07:00:00;6827,999;6812,548;6676,006;6949,090
2025-03-01 08:00:00;6951,025;7097,710;6961,168;7234,252
2025-03-01 09:00:00;6893,612;6903,551;6767,009;7040,093
2025-03-01 10:00:00;6882,038;6671,034;6534,492;6807,576
2025-03-01 11:00:00;6910,063;6771,204;6634,662;6907,746
2025-03-01 12:00:00;6796,497;6905,143;6768,601;7041,685
2025-03-01 13:00:00;6570,765;6391,823;6255,281;6528,365
2025-03-01 14:00:00;6272,254;6020,858;5884,316;6157,400
2025-03-01 15:00:00;6352,167;6649,417;6512,875;6785,958
2025-03-01 16:00:00;6669,407;7418,846;7282,304;7555,388
2025-03-01 17:00:00;7284,767;7586,829;7450,287;7723,371
2025-03-01 18:00:00;7491,364;7155,525;7018,983;7292,067
2025-03-01 19:00:00;7310,319;6910,575;6774,033;7047,117
2025-03-01 20:00:00;6977,491;6655,180;6518,638;6791,722
2025-03-01 21:00:00;6640,248;6656,851;6520,309;6793,393
2025-03-01 22:00:00;6577,605;6188,698;6052,156;6325,240
2025-03-01 23:00:00;6196,449;5895,097;5758,555;6031,639
2025-03-02 00:00:00;5936,587;5666,757;5530,215;5803,299
2025-03-02 01:00:00;5701,164;5680,433;5543,891;5816,975
2025-03-02 02:00:00;5631,599;5641,030;5504,488;5777,572
2025-03-02 03:00:00;5575,429;5616,758;5480,216;5753,300
2025-03-02 04:00:00;5658,038;5974,336;5837,794;6110,878
2025-03-02 05:00:00;5860,569;6341,938;6205,396;6478,480
2025-03-02 06:00:00;6114,028;6244,147;6107,605;6380,689
2025-03-02 07:00:00;6221,174;6155,752;6019,210;6292,294
2025-03-02 08:00:00;6168,243;6148,910;6012,368;6285,452
2025-03-02 09:00:00;6240,321;6365,212;6228,670;6501,754
2025-03-02 10:00:00;6348,006;6470,785;6334,243;6607,327
2025-03-02 11:00:00;6334,952;6202,764;6066,222;6339,306
2025-03-02 12:00:00;5983,118;5594,879;5458,337;5731,421
2025-03-02 13:00:00;5648,946;5244,784;5108,242;5381,326
2025-03-02 14:00:00;5320,854;5376,508;5239,966;5513,050
2025-03-02 15:00:00;5342,124;5801,569;5665,027;5938,111
2025-03-02 16:00:00;5890,598;6631,377;6494,835;6767,919
2025-03-02 17:00:00;6780,713;7260,879;7124,337;7397,421
2025-03-02 18:00:00;7224,217;7196,279;7059,737;7332,821
2025-03-02 19:00:00;7211,773;6976,201;6839,659;7112,743
2025-03-02 20:00:00;6977,704;6645,243;6508,701;6781,785
2025-03-02 21:00:00;6662,504;6610,913;6474,371;6747,455
2025-03-02 22:00:00;6670,766;6358,651;6222,109;6495,193
2025-03-02 23:00:00;6367,300;6229,128;6092,586;6365,670
2025-03-03 00:00:00;6233,265;6047,420;5910,878;6183,962
2025-03-03 01:00:00;6043,447;5941,264;5804,722;6077,806
2025-03-03 02:00:00;5978,017;5932,736;5796,194;6069,278
2025-03-03 03:00:00;6008,990;6273,862;6137,320;6410,404
2025-03-03 04:00:00;6273,047;6998,896;6862,354;7135,438
2025-03-03 05:00:00;7058,672;8059,183;7922,641;8195,726
2025-03-03 06:00:00;8323,286;9111,098;8974,556;9247,640
2025-03-03 07:00:00;8768,236;8760,684;8624,142;8897,226
2025-03-03 08:00:00;8593,591;8069,090;7932,548;8205,632
2025-03-03 09:00:00;8231,107;7883,500;7746,958;8020,042
2025-03-03 10:00:00;7992,502;7869,008;7732,466;8005,550
2025-03-03 11:00:00;7748,960;7475,690;7339,148;7612,232
2025-03-03 12:00:00;7448,602;7193,262;7056,720;7329,804
2025-03-03 13:00:00;7270,452;7148,993;7012,451;7285,535
2025-03-03 14:00:00;7094,246;7185,163;7048,621;7321,705
2025-03-03 15:00:00;7092,432;7308,985;7172,443;7445,527
2025-03-03 16:00:00;7478,809;8086,180;7949,638;8222,722
2025-03-03 17:00:00;8268,772;8817,570;8681,028;8954,112
2025-03-03 18:00:00;8673,342;8571,203;8434,661;8707,745
2025-03-03 19:00:00;8444,193;7830,271;7693,729;7966,812
2025-03-03 20:00:00;7973,988;7365,399;7228,857;7501,941
2025-03-03 21:00:00;7414,122;7296,958;7160,416;7433,500
2025-03-03 22:00:00;7177,028;6768,429;6631,887;6904,971
2025-03-03 23:00:00;6737,925;6450,807;6314,265;6587,349
2025-03-04 00:00:00;6548,824;6349,490;6212,948;6486,032
2025-03-04 01:00:00;6304,942;6244,779;6108,237;6381,321
2025-03-04 02:00:00;6248,929;6224,438;6087,896;6360,980
2025-03-04 03:00:00;6237,569;6475,392;6338,850;6611,934
2025-03-04 04:00:00;6440,052;7165,202;7028,660;7301,744
2025-03-04 05:00:00;7159,480;8235,170;8098,628;8371,712
2025-03-04 06:00:00;8285,187;8979,408;8842,866;9115,950
2025-03-04 07:00:00;8621,561;8407,609;8271,067;8544,151
2025-03-04 08:00:00;8457,475;7978,049;7841,507;8114,591
2025-03-04 09:00:00;8104,381;7974,802;7838,260;8111,344
2025-03-04 10:00:00;7924,417;7880,602;7744,060;8017,144
2025-03-04 11:00:00;7636,560;7288,124;7151,582;7424,666
2025-03-04 12:00:00;7347,583;7159,923;7023,381;7296,465
2025-03-04 13:00:00;7107,150;7008,902;6872,360;7145,444
2025-03-04 14:00:00;6873,866;6801,397;6664,855;6937,939
2025-03-04 15:00:00;6890,551;7098,439;6961,897;7234,981
2025-03-04 16:00:00;7288,347;8041,645;7905,103;8178,187
2025-03-04 17:00:00;8071,984;8562,082;8425,540;8698,624
2025-03-04 18:00:00;8479,117;8214,104;8077,562;8350,646
2025-03-04 19:00:00;8289,797;7755,906;7619,364;7892,448
2025-03-04 20:00:00;7776,226;7255,625;7119,083;7392,167
2025-03-04 21:00:00;7300,669;7127,071;6990,529;7263,613
2025-03-04 22:00:00;7115,845;6677,001;6540,459;6813,543
2025-03-04 23:00:00;6684,383;6479,636;6343,094;6616,178
2025-03-05 00:00:00;6465,193;6272,370;6135,828;6408,912
2025-03-05 01:00:00;6292,821;6209,885;6073,343;6346,427
2025-03-05 02:00:00;6187,025;6130,922;5994,380;6267,464
2025-03-05 03:00:00;6160,730;6384,785;6248,243;6521,327
2025-03-05 04:00:00;6429,232;7176,571;7040,029;7313,113
2025-03-05 05:00:00;7102,775;8106,959;7970,417;8243,502
2025-03-05 06:00:00;8185,624;8787,728;8651,186;8924,270
2025-03-05 07:00:00;8567,227;8491,436;8354,894;8627,978
2025-03-05 08:00:00;8333,818;7899,320;7762,778;8035,862
2025-03-05 09:00:00;8094,514;7952,150;7815,608;8088,692
2025-03-05 10:00:00;7888,445;7788,111;7651,569;7924,653
2025-03-05 11:00:00;7660,949;7395,953;7259,411;7532,495
2025-03-05 12:00:00;7295,444;7087,269;6950,727;7223,811
2025-03-05 13:00:00;7128,245;6965,983;6829,441;7102,525
2025-03-05 14:00:00;6891,512;6818,090;6681,548;6954,632
2025-03-05 15:00:00;6976,394;7298,713;7162,171;7435,255
2025-03-05 16:00:00;7371,914;8135,099;7998,557;8271,642
2025-03-05 17:00:00;8167,873;8583,877;8447,335;8720,419
2025-03-05 18:00:00;8534,019;8284,966;8148,424;8421,508
2025-03-05 19:00:00;8293,232;7797,441;7660,899;7933,983
2025-03-05 20:00:00;7793,221;7268,100;7131,558;7404,642
2025-03-05 21:00:00;7293,752;7087,816;6951,274;7224,358
2025-03-05 22:00:00;7042,169;6583,597;6447,055;6720,139
2025-03-05 23:00:00;6582,240;6359,399;6222,857;6495,941
2025-03-06 00:00:00;6411,097;6255,252;6118,710;6391,794
2025-03-06 01:00:00;6146,163;6038,004;5901,462;6174,546
2025-03-06 02:00:00;6052,788;6000,184;5863,642;6136,726
2025-03-06 03:00:00;6091,562;6377,997;6241,455;6514,539
2025-03-06 04:00:00;6338,698;7078,661;6942,119;7215,203
2025-03-06 05:00:00;7032,244;8080,626;7944,084;8217,168
2025-03-06 06:00:00;8147,742;8794,181;8657,639;8930,723
2025-03-06 07:00:00;8479,262;8293,871;8157,329;8430,413
2025-03-06 08:00:00;8258,781;7759,492;7622,950;7896,034
2025-03-06 09:00:00;8006,889;7938,763;7802,221;8075,305
2025-03-06 10:00:00;7827,712;7752,416;7615,874;7888,958
2025-03-06 11:00:00;7601,566;7247,534;7110,992;7384,076
2025-03-06 12:00:00;7323,472;7157,217;7020,675;7293,759
2025-03-06 13:00:00;7137,985;7089,928;6953,386;7226,470
2025-03-06 14:00:00;6932,026;6889,750;6753,208;7026,292
2025-03-06 15:00:00;6924,945;7079,149;6942,607;7215,691
2025-03-06 16:00:00;7297,938;8033,003;7896,461;8169,545
2025-03-06 17:00:00;7996,278;8490,659;8354,117;8627,201
2025-03-06 18:00:00;8404,269;8193,623;8057,081;8330,165
2025-03-06 19:00:00;8203,975;7654,581;7518,039;7791,123
2025-03-06 20:00:00;7730,882;7211,854;7075,312;7348,396
2025-03-06 21:00:00;7149,392;6950,277;6813,735;7086,819
2025-03-06 22:00:00;6849,355;6340,967;6204,425;6477,509
2025-03-06 23:00:00;6450,206;6234,469;6097,927;6371,011
2025-03-07 00:00:00;6232,867;6065,774;5929,232;6202,316
2025-03-07 01:00:00;5993,110;5891,788;5755,246;6028,330
2025-03-07 02:00:00;5902,063;5862,820;5726,278;5999,362
2025-03-07 03:00:00;5882,868;6077,068;5940,526;6213,610
2025-03-07 04:00:00;6122,135;6785,592;6649,050;6922,134
2025-03-07 05:00:00;6843,602;7924,661;7788,119;8061,203
2025-03-07 06:00:00;7937,945;8517,771;8381,229;8654,312
2025-03-07 07:00:00;8215,614;7949,996;7813,454;8086,538
2025-03-07 08:00:00;8060,629;7660,199;7523,657;7796,741
2025-03-07 09:00:00;7864,767;7866,509;7729,967;8003,051
2025-03-07 10:00:00;7634,292;7472,584;7336,042;7609,126
2025-03-07 11:00:00;7377,894;7002,976;6866,434;7139,518
2025-03-07 12:00:00;7170,609;7100,354;6963,812;7236,896
2025-03-07 13:00:00;6866,477;6666,858;6530,316;6803,400
2025-03-07 14:00:00;6613,870;6471,560;6335,018;6608,102
2025-03-07 15:00:00;6556,757;6837,253;6700,711;6973,795
2025-03-07 16:00:00;6923,319;7698,530;7561,988;7835,072
2025-03-07 17:00:00;7670,842;8051,045;7914,503;8187,587
2025-03-07 18:00:00;8040,024;7807,672;7671,130;7944,214
2025-03-07 19:00:00;7804,198;7327,365;7190,823;7463,907
2025-03-07 20:00:00;7290,627;6718,258;6581,716;6854,800
2025-03-07 21:00:00;6776,840;6534,717;6398,175;6671,259
2025-03-07 22:00:00;6561,440;6203,254;6066,712;6339,796
2025-03-07 23:00:00;6203,716;6090,845;5954,303;6227,387
2025-03-08 00:00:00;5977,644;5699,484;5562,942;5836,026
2025-03-08 01:00:00;5712,759;5523,808;5387,266;5660,350
2025-03-08 02:00:00;5565,591;5563,474;5426,932;5700,016
2025-03-08 03:00:00;5486,780;5628,248;5491,706;5764,790
2025-03-08 04:00:00;5577,444;5882,308;5745,766;6018,850
2025-03-08 05:00:00;5906,377;6488,029;6351,487;6624,571
2025-03-08 06:00:00;6242,328;6276,730;6140,188;6413,272
2025-03-08 07:00:00;6395,914;6269,776;6133,234;6406,318
2025-03-08 08:00:00;6409,998;6525,180;6388,638;6661,722
2025-03-08 09:00:00;6462,816;6615,759;6479,217;6752,301
2025-03-08 10:00:00;6389,434;6132,973;5996,431;6269,515
2025-03-08 11:00:00;6285,761;5996,516;5859,974;6133,058
2025-03-08 12:00:00;6083,849;6019,815;5883,273;6156,357
2025-03-08 13:00:00;5935,344;5758,737;5622,195;5895,279
2025-03-08 14:00:00;5675,542;5650,300;5513,758;5786,842
2025-03-08 15:00:00;5672,134;6065,334;5928,792;6201,876
2025-03-08 16:00:00;5934,985;6552,042;6415,500;6688,584
2025-03-08 17:00:00;6542,931;6720,112;6583,570;6856,654
2025-03-08 18:00:00;6906,213;6854,121;6717,579;6990,663
2025-03-08 19:00:00;6711,614;6510,027;6373,485;6646,569
2025-03-08 20:00:00;6361,621;5919,623;5783,081;6056,165
2025-03-08 21:00:00;6021,025;5842,985;5706,443;5979,527
2025-03-08 22:00:00;5957,472;5702,373;5565,831;5838,915
2025-03-08 23:00:00;5602,582;5476,179;5339,637;5612,721
2025-03-09 00:00:00;5424,818;5136,472;4999,930;5273,014
2025-03-09 01:00:00;5188,628;5062,951;4926,409;5199,493
2025-03-09 02:00:00;5114,835;5178,976;5042,434;5315,518
2025-03-09 03:00:00;5046,271;5162,909;5026,367;5299,451
2025-03-09 04:00:00;5094,827;5322,797;5186,255;5459,339
2025-03-09 05:00:00;5337,156;5840,660;5704,118;5977,202
2025-03-09 06:00:00;5578,984;5529,640;5393,098;5666,182
2025-03-09 07:00:00;5722,723;5669,182;5532,640;5805,724
2025-03-09 08:00:00;5801,747;6055,627;5919,085;6192,169
2025-03-09 09:00:00;5833,739;5903,217;5766,675;6039,759
2025-03-09 10:00:00;5894,806;5679,568;5543,026;5816,110
2025-03-09 11:00:00;5817,320;5644,353;5507,811;5780,895
2025-03-09 12:00:00;5534,168;5365,084;5228,542;5501,626
2025-03-09 13:00:00;5277,509;4896,157;4759,615;5032,699
2025-03-09 14:00:00;4971,120;4932,369;4795,827;5068,911
2025-03-09 15:00:00;4968,584;5460,476;5323,934;5597,018
2025-03-09 16:00:00;5378,725;6176,069;6039,527;6312,611
2025-03-09 17:00:00;6127,242;6527,311;6390,769;6663,853
2025-03-09 18:00:00;6610,065;6611,875;6475,333;6748,417
2025-03-09 19:00:00;6544,217;6284,495;6147,953;6421,037
2025-03-09 20:00:00;6232,622;5864,226;5727,684;6000,768
2025-03-09 21:00:00;5916,543;5907,415;5770,873;6043,957
2025-03-09 22:00:00;5982,412;5816,625;5680,083;5953,167
2025-03-09 23:00:00;5646,636;5439,636;5303,094;5576,178
2025-03-10 00:00:00;5533,150;5298,026;5161,484;5434,568
2025-03-10 01:00:00;5342,001;5364,921;5228,379;5501,463
2025-03-10 02:00:00;5240,259;5240,438;5103,896;5376,980
2025-03-10 03:00:00;5249,743;5413,802;5277,260;5550,344
2025-03-10 04:00:00;5528,279;6233,195;6096,653;6369,737
2025-03-10 05:00:00;6263,306;7356,480;7219,938;7493,022
2025-03-10 06:00:00;7415,229;7923,569;7787,027;8060,111
2025-03-10 07:00:00;7819,974;7743,085;7606,543;7879,627
2025-03-10 08:00:00;7872,289;7737,916;7601,374;7874,458
2025-03-10 09:00:00;7944,901;8010,075;7873,533;8146,617
2025-03-10 10:00:00;8102,226;8170,719;8034,177;8307,261
2025-03-10 11:00:00;8286,819;8260,391;8123,849;8396,933
2025-03-10 12:00:00;8345,176;8272,863;8136,321;8409,405
2025-03-10 13:00:00;8476,255;8383,149;8246,607;8519,691
2025-03-10 14:00:00;8300,276;8327,701;8191,159;8464,243
2025-03-10 15:00:00;8073,141;8136,254;7999,712;8272,796
2025-03-10 16:00:00;7992,430;8242,970;8106,428;8379,512
2025-03-10 17:00:00;8220,162;8289,104;8152,562;8425,646
2025-03-10 18:00:00;8321,963;8092,538;7955,996;8229,080
2025-03-10 19:00:00;8053,251;7615,748;7479,206;7752,290
2025-03-10 20:00:00;7640,610;7199,780;7063,238;7336,322
2025-03-10 21:00:00;7065,924;6839,640;6703,098;6976,182
2025-03-10 22:00:00;6774,660;6224,416;6087,874;6360,958
2025-03-10 23:00:00;6369,438;6152,437;6015,895;6288,979
2025-03-11 00:00:00;6079,337;5898,374;5761,832;6034,916
2025-03-11 01:00:00;5834,121;5698,911;5562,369;5835,453
2025-03-11 02:00:00;5761,269;5684,099;5547,557;5820,641
2025-03-11 03:00:00;5757,511;6061,484;5924,942;6198,026
2025-03-11 04:00:00;6009,215;6803,297;6666,755;6939,839
2025-03-11 05:00:00;6713,626;7728,364;7591,822;7864,906
2025-03-11 06:00:00;7822,201;8239,189;8102,647;8375,731
2025-03-11 07:00:00;8337,815;8388,705;8252,163;8525,247
2025-03-11 08:00:00;8297,387;8205,206;8068,664;8341,748
2025-03-11 09:00:00;8161,094;8025,096;7888,554;8161,638
2025-03-11 10:00:00;8049,653;7869,856;7733,314;8006,398
2025-03-11 11:00:00;7740,954;7413,603;7277,061;7550,145
2025-03-11 12:00:00;7301,372;6974,447;6837,905;7110,989
2025-03-11 13:00:00;7276,410;7221,928;7085,386;7358,470
2025-03-11 14:00:00;7321,414;7597,711;7461,169;7734,253
2025-03-11 15:00:00;7403,986;7665,509;7528,967;7802,051
2025-03-11 16:00:00;7477,341;7784,092;7647,550;7920,634
2025-03-11 17:00:00;7868,660;8006,104;7869,562;8142,646
2025-03-11 18:00:00;8203,855;8126,947;7990,405;8263,489
2025-03-11 19:00:00;8032,714;7697,021;7560,479;7833,562
2025-03-11 20:00:00;7545,738;6993,893;6857,351;7130,435
2025-03-11 21:00:00;7041,994;6754,191;6617,649;6890,733
2025-03-11 22:00:00;6785,799;6323,963;6187,421;6460,505
2025-03-11 23:00:00;6338,851;6159,048;6022,506;6295,590
2025-03-12 00:00:00;6122,440;5946,233;5809,691;6082,775
2025-03-12 01:00:00;5855,774;5706,664;5570,122;5843,206
2025-03-12 02:00:00;5769,251;5725,257;5588,715;5861,799
2025-03-12 03:00:00;5755,382;6045,527;5908,985;6182,069
2025-03-12 04:00:00;5939,801;6570,223;6433,681;6706,765
2025-03-12 05:00:00;6611,423;7546,139;7409,597;7682,681
2025-03-12 06:00:00;7749,520;8274,026;8137,484;8410,568
2025-03-12 07:00:00;8141,484;8102,019;7965,477;8238,561
2025-03-12 08:00:00;8115,487;7890,037;7753,495;8026,579
2025-03-12 09:00:00;7948,392;7784,201;7647,659;7920,743
2025-03-12 10:00:00;7919,643;7784,738;7648,196;7921,280
2025-03-12 11:00:00;7924,246;7776,759;7640,217;7913,301
2025-03-12 12:00:00;7836,198;7863,583;7727,041;8000,125
2025-03-12 13:00:00;7693,714;7563,383;7426,841;7699,925
2025-03-12 14:00:00;7456,271;7278,273;7141,731;7414,815
2025-03-12 15:00:00;7376,906;7489,180;7352,638;7625,722
2025-03-12 16:00:00;7473,074;8078,686;7942,144;8215,228
2025-03-12 17:00:00;7713,387;7873,942;7737,400;8010,484
2025-03-12 18:00:00;8108,886;7870,738;7734,196;8007,280
2025-03-12 19:00:00;8066,198;7796,213;7659,671;7932,755
2025-03-12 20:00:00;7585,177;7120,436;6983,894;7256,978
2025-03-12 21:00:00;6982,181;6595,537;6458,995;6732,079
2025-03-12 22:00:00;6795,976;6360,386;6223,844;6496,928
2025-03-12 23:00:00;6338,662;6193,648;6057,106;6330,190
2025-03-13 00:00:00;6059,070;5775,100;5638,558;5911,642
2025-03-13 01:00:00;5810,698;5666,704;5530,162;5803,246
2025-03-13 02:00:00;5754,985;5813,494;5676,952;5950,036
2025-03-13 03:00:00;5739,756;6009,057;5872,515;6145,599
2025-03-13 04:00:00;5904,827;6503,229;6366,688;6639,771
2025-03-13 05:00:00;6626,502;7714,241;7577,699;7850,783
2025-03-13 06:00:00;7749,292;8316,580;8180,038;8453,122
2025-03-13 07:00:00;8337,747;8321,516;8184,974;8458,058
2025-03-13 08:00:00;8559,951;8574,146;8437,604;8710,688
2025-03-13 09:00:00;8430,193;8431,411;8294,869;8567,953
2025-03-13 10:00:00;8367,845;8176,842;8040,300;8313,384
2025-03-13 11:00:00;8224,778;7868,215;7731,673;8004,757
2025-03-13 12:00:00;8097,244;8019,861;7883,319;8156,403
2025-03-13 13:00:00;7937,346;7812,514;7675,972;7949,056
2025-03-13 14:00:00;7778,850;7723,605;7587,063;7860,147
2025-03-13 15:00:00;7762,267;7938,431;7801,889;8074,973
2025-03-13 16:00:00;8006,441;8577,251;8440,709;8713,793
2025-03-13 17:00:00;8341,541;8547,727;8411,185;8684,269
2025-03-13 18:00:00;8501,401;8156,926;8020,384;8293,468
2025-03-13 19:00:00;8233,022;7709,807;7573,265;7846,349
2025-03-13 20:00:00;7734,211;7199,606;7063,064;7336,148
2025-03-13 21:00:00;7188,000;6986,818;6850,276;7123,360
2025-03-13 22:00:00;6923,768;6493,032;6356,490;6629,574
2025-03-13 23:00:00;6486,152;6187,306;6050,764;6323,848
2025-03-14 00:00:00;6231,717;5929,149;5792,607;6065,691
2025-03-14 01:00:00;5990,757;5942,555;5806,013;6079,097
2025-03-14 02:00:00;5883,163;5912,586;5776,044;6049,128
2025-03-14 03:00:00;5797,572;5910,538;5773,996;6047,080
2025-03-14 04:00:00;5932,643;6426,496;6289,954;6563,038
2025-03-14 05:00:00;6579,575;7584,305;7447,763;7720,847
2025-03-14 06:00:00;7672,679;8273,801;8137,259;8410,343
2025-03-14 07:00:00;8440,153;8747,973;8611,431;8884,515
2025-03-14 08:00:00;8856,333;9042,172;8905,630;9178,714
2025-03-14 09:00:00;8992,137;8930,802;8794,260;9067,344
2025-03-14 10:00:00;9105,643;8966,004;8829,462;9102,546
2025-03-14 11:00:00;9171,955;9119,277;8982,735;9255,819
2025-03-14 12:00:00;8909,098;8721,457;8584,915;8857,999
2025-03-14 13:00:00;8670,127;8198,650;8062,108;8335,192
2025-03-14 14:00:00;8347,680;8205,758;8069,216;8342,300
2025-03-14 15:00:00;8185,042;8450,511;8313,969;8587,053
2025-03-14 16:00:00;8136,857;8405,598;8269,056;8542,140
2025-03-14 17:00:00;8366,953;8278,452;8141,910;8414,994
2025-03-14 18:00:00;8536,229;8293,758;8157,216;8430,300
2025-03-14 19:00:00;8184,193;7767,935;7631,393;7904,477
2025-03-14 20:00:00;7624,369;6979,734;6843,192;7116,276
2025-03-14 21:00:00;7060,760;6742,806;6606,264;6879,348
2025-03-14 22:00:00;6855,981;6470,396;6333,854;6606,938
2025-03-14 23:00:00;6450,108;6243,475;6106,933;6380,017
2025-03-15 00:00:00;6142,781;5812,541;5675,999;5949,083
2025-03-15 01:00:00;5849,714;5664,833;5528,291;5801,375
2025-03-15 02:00:00;5744,749;5682,341;5545,799;5818,883
2025-03-15 03:00:00;5673,748;5770,589;5634,047;5907,131
2025-03-15 04:00:00;5745,000;6115,142;5978,600;6251,684
2025-03-15 05:00:00;6050,907;6661,044;6524,502;6797,586
2025-03-15 06:00:00;6470,386;6542,862;6406,320;6679,404
2025-03-15 07:00:00;6787,349;6911,856;6775,314;7048,398
2025-03-15 08:00:00;7152,042;7581,259;7444,717;7717,801
2025-03-15 09:00:00;7410,669;7603,353;7466,811;7739,895
2025-03-15 10:00:00;7453,682;7189,293;7052,751;7325,835
2025-03-15 11:00:00;7354,329;7007,854;6871,312;7144,396
2025-03-15 12:00:00;7194,690;7112,366;6975,824;7248,908
2025-03-15 13:00:00;7202,447;7156,075;7019,533;7292,617
2025-03-15 14:00:00;7105,485;7174,380;7037,838;7310,922
2025-03-15 15:00:00;7147,855;7319,245;7182,703;7455,787
2025-03-15 16:00:00;7157,103;7342,042;7205,500;7478,584
2025-03-15 17:00:00;7432,835;7542,251;7405,709;7678,793
2025-03-15 18:00:00;7483,355;7289,418;7152,876;7425,960
2025-03-15 19:00:00;7279,957;6901,048;6764,506;7037,590
2025-03-15 20:00:00;6901,144;6476,863;6340,321;6613,405
2025-03-15 21:00:00;6483,412;6381,031;6244,489;6517,573
2025-03-15 22:00:00;6380,296;6014,285;5877,743;6150,827
2025-03-15 23:00:00;5982,453;5673,985;5537,443;5810,527
2025-03-16 00:00:00;5713,494;5406,148;5269,606;5542,690
2025-03-16 01:00:00;5419,275;5322,438;5185,896;5458,979
2025-03-16 02:00:00;5330,594;5308,237;5171,695;5444,779
2025-03-16 03:00:00;5270,946;5343,833;5207,291;5480,375
2025-03-16 04:00:00;5289,217;5509,435;5372,893;5645,977
2025-03-16 05:00:00;5513,892;5945,676;5809,134;6082,218
2025-03-16 06:00:00;5758,970;5766,719;5630,177;5903,261
2025-03-16 07:00:00;6066,256;6314,069;6177,527;6450,611
2025-03-16 08:00:00;6389,492;6827,619;6691,077;6964,161
2025-03-16 09:00:00;6688,206;6843,613;6707,071;6980,155
2025-03-16 10:00:00;6934,930;6902,965;6766,423;7039,507
2025-03-16 11:00:00;7131,937;7199,712;7063,170;7336,254
2025-03-16 12:00:00;7005,905;6941,806;6805,264;7078,348
2025-03-16 13:00:00;6776,662;6273,986;6137,444;6410,528
2025-03-16 14:00:00;6459,972;6260,000;6123,458;6396,542
2025-03-16 15:00:00;6391,953;6704,770;6568,228;6841,312
2025-03-16 16:00:00;6519,812;6972,231;6835,689;7108,773
2025-03-16 17:00:00;6918,071;7078,929;6942,387;7215,471
2025-03-16 18:00:00;7291,348;7181,134;7044,592;7317,676
2025-03-16 19:00:00;7218,405;6996,329;6859,787;7132,871
2025-03-16 20:00:00;6870,832;6509,744;6373,202;6646,286
2025-03-16 21:00:00;6553,217;6456,798;6320,256;6593,340
2025-03-16 22:00:00;6540,050;6210,867;6074,325;6347,409
2025-03-16 23:00:00;6171,639;5945,009;5808,467;6081,551
2025-03-17 00:00:00;6032,973;5865,500;5728,958;6002,042
2025-03-17 01:00:00;5764,410;5663,164;5526,622;5799,706
2025-03-17 02:00:00;5733,103;5676,742;5540,200;5813,284
2025-03-17 03:00:00;5705,280;5936,764;5800,222;6073,306
2025-03-17 04:00:00;5902,701;6539,045;6402,503;6675,587
2025-03-17 05:00:00;6636,518;7581,975;7445,433;7718,517
2025-03-17 06:00:00;7790,483;8419,387;8282,845;8555,929
2025-03-17 07:00:00;8294,631;8538,709;8402,167;8675,251
